id,move_id,account_id,partner_id,date,name,debit,credit,balance,currency_id,analytic_distribution,reconciled
801,"[263, 'CBMX/2026/06/0009 (INV/2026/00036)']","[134, '899.01.99 Base Imponible de Impuestos en Base a Flujo de Efectivo']","[1099, 'MARMOLES PUENTE S DE RL DE CV']",2026-06-12,INV/2026/00036 - PBNK1/2026/00030,100000.0,0.0,100000.0,"[33, 'MXN']",False,False
802,"[263, 'CBMX/2026/06/0009 (INV/2026/00036)']","[134, '899.01.99 Base Imponible de Impuestos en Base a Flujo de Efectivo']","[1099, 'MARMOLES PUENTE S DE RL DE CV']",2026-06-12,INV/2026/00036 - PBNK1/2026/00030,0.0,100000.0,-100000.0,"[33, 'MXN']",False,False
803,"[263, 'CBMX/2026/06/0009 (INV/2026/00036)']","[89, '209.01.01 IVA POR COBRAR']","[1099, 'MARMOLES PUENTE S DE RL DE CV']",2026-06-12,16%,16000.0,0.0,16000.0,"[33, 'MXN']",False,True
804,"[263, 'CBMX/2026/06/0009 (INV/2026/00036)']","[87, '208.01.01 IVA COBRADO']","[1099, 'MARMOLES PUENTE S DE RL DE CV']",2026-06-12,16%,0.0,16000.0,-16000.0,"[33, 'MXN']",False,False
780,"[255, 'CBMX/2026/06/0008 (INV/2026/00035)']","[134, '899.01.99 Base Imponible de Impuestos en Base a Flujo de Efectivo']","[1008, 'CENTRAL DE PETREOS, S DE RL']",2026-06-12,INV/2026/00035 - PBNK1/2026/00028,280000.0,0.0,280000.0,"[33, 'MXN']",False,False
781,"[255, 'CBMX/2026/06/0008 (INV/2026/00035)']","[134, '899.01.99 Base Imponible de Impuestos en Base a Flujo de Efectivo']","[1008, 'CENTRAL DE PETREOS, S DE RL']",2026-06-12,INV/2026/00035 - PBNK1/2026/00028,0.0,280000.0,-280000.0,"[33, 'MXN']",False,False
782,"[255, 'CBMX/2026/06/0008 (INV/2026/00035)']","[89, '209.01.01 IVA POR COBRAR']","[1008, 'CENTRAL DE PETREOS, S DE RL']",2026-06-12,16%,44800.0,0.0,44800.0,"[33, 'MXN']",False,True
783,"[255, 'CBMX/2026/06/0008 (INV/2026/00035)']","[87, '208.01.01 IVA COBRADO']","[1008, 'CENTRAL DE PETREOS, S DE RL']",2026-06-12,16%,0.0,44800.0,-44800.0,"[33, 'MXN']",False,False
766,"[251, 'CBMX/2026/06/0007 (INV/2026/00033)']","[134, '899.01.99 Base Imponible de Impuestos en Base a Flujo de Efectivo']","[1008, 'CENTRAL DE PETREOS, S DE RL']",2026-06-12,INV/2026/00033 - PBNK1/2026/00027,150000.0,0.0,150000.0,"[33, 'MXN']",False,False
767,"[251, 'CBMX/2026/06/0007 (INV/2026/00033)']","[134, '899.01.99 Base Imponible de Impuestos en Base a Flujo de Efectivo']","[1008, 'CENTRAL DE PETREOS, S DE RL']",2026-06-12,INV/2026/00033 - PBNK1/2026/00027,0.0,150000.0,-150000.0,"[33, 'MXN']",False,False
768,"[251, 'CBMX/2026/06/0007 (INV/2026/00033)']","[89, '209.01.01 IVA POR COBRAR']","[1008, 'CENTRAL DE PETREOS, S DE RL']",2026-06-12,16%,24000.0,0.0,24000.0,"[33, 'MXN']",False,True
769,"[251, 'CBMX/2026/06/0007 (INV/2026/00033)']","[87, '208.01.01 IVA COBRADO']","[1008, 'CENTRAL DE PETREOS, S DE RL']",2026-06-12,16%,0.0,24000.0,-24000.0,"[33, 'MXN']",False,False
813,"[266, 'BILL1/2026/06/0004 (Capacitacion motacargas)']","[4140, '504.01.27 CAPACITACION AL PERSONAL']","[56, 'Celi Viviana Morales Contreras']",2026-06-12,Morales Contreras Celi Viviana: Capacitacion motacargas,4310.34,0.0,4310.34,"[33, 'MXN']","{'5': 50.0, '6': 50.0}",False
814,"[266, 'BILL1/2026/06/0004 (Capacitacion motacargas)']","[71, '119.01.01 IVA POR ACREDITAR']","[56, 'Celi Viviana Morales Contreras']",2026-06-12,16%,689.66,0.0,689.66,"[33, 'MXN']",False,False
815,"[266, 'BILL1/2026/06/0004 (Capacitacion motacargas)']","[80, '201.01.01 REFACCIONARIA INDUSTRIAL LAMUÑO HNOS. SA DE CV']","[56, 'Celi Viviana Morales Contreras']",2026-06-12,False,0.0,5000.0,-5000.0,"[33, 'MXN']",False,False
809,"[265, 'BILL1/2026/06/0003 (Capacitacion motacargas)']","[4140, '504.01.27 CAPACITACION AL PERSONAL']","[56, 'Celi Viviana Morales Contreras']",2026-06-12,Morales Contreras Celi Viviana: Capacitacion motacargas,4310.34,0.0,4310.34,"[33, 'MXN']",{'5': 100.0},False
810,"[265, 'BILL1/2026/06/0003 (Capacitacion motacargas)']","[71, '119.01.01 IVA POR ACREDITAR']","[56, 'Celi Viviana Morales Contreras']",2026-06-12,16%,689.66,0.0,689.66,"[33, 'MXN']",False,False
811,"[265, 'BILL1/2026/06/0003 (Capacitacion motacargas)']","[80, '201.01.01 REFACCIONARIA INDUSTRIAL LAMUÑO HNOS. SA DE CV']","[56, 'Celi Viviana Morales Contreras']",2026-06-12,False,0.0,5000.0,-5000.0,"[33, 'MXN']",False,False
812,"[265, 'BILL1/2026/06/0003 (Capacitacion motacargas)']","[9789, '5001.38 CAPACITACION AL PERSONAL']","[56, 'Celi Viviana Morales Contreras']",2026-06-12,False,0.0,0.0,0.0,"[33, 'MXN']",{'6': 100.0},False
805,"[264, 'BILL1/2026/06/0002 (1 PAQUETERIA)']","[9838, '6001.23 PAQUETERIA Y MENSAJERIA']","[56, 'Celi Viviana Morales Contreras']",2026-06-12,Morales Contreras Celi Viviana: 1 PAQUETERIA,4664.41,0.0,4664.41,"[33, 'MXN']",{'95': 100.0},False
806,"[264, 'BILL1/2026/06/0002 (1 PAQUETERIA)']","[71, '119.01.01 IVA POR ACREDITAR']","[56, 'Celi Viviana Morales Contreras']",2026-06-12,16%,746.31,0.0,746.31,"[33, 'MXN']",False,False
807,"[264, 'BILL1/2026/06/0002 (1 PAQUETERIA)']","[80, '201.01.01 REFACCIONARIA INDUSTRIAL LAMUÑO HNOS. SA DE CV']","[56, 'Celi Viviana Morales Contreras']",2026-06-12,False,0.0,5410.72,-5410.72,"[33, 'MXN']",False,False
808,"[264, 'BILL1/2026/06/0002 (1 PAQUETERIA)']","[8819, '1001.01.01 CAJA CHICA (MXN)']","[56, 'Celi Viviana Morales Contreras']",2026-06-12,False,0.0,0.0,0.0,"[33, 'MXN']",False,True
793,"[260, 'BILL1/2026/06/0001 (1 PAQUETERIA)']","[9838, '6001.23 PAQUETERIA Y MENSAJERIA']","[56, 'Celi Viviana Morales Contreras']",2026-06-12,Morales Contreras Celi Viviana: 1 PAQUETERIA,5410.72,0.0,5410.72,"[33, 'MXN']",{'95': 100.0},False
794,"[260, 'BILL1/2026/06/0001 (1 PAQUETERIA)']","[80, '201.01.01 REFACCIONARIA INDUSTRIAL LAMUÑO HNOS. SA DE CV']","[56, 'Celi Viviana Morales Contreras']",2026-06-12,1 PAQUETERIA,0.0,5410.72,-5410.72,"[33, 'MXN']",False,False
797,"[260, 'BILL1/2026/06/0001 (1 PAQUETERIA)']","[67, '118.01.01 IVA ACREDITABLE NACIONAL']","[56, 'Celi Viviana Morales Contreras']",2026-06-12,False,0.0,0.0,0.0,"[33, 'MXN']",False,False
715,"[234, 'FACTU/2026/06/0002 ([1 AMB] Ambiental TMM1)']","[4132, '504.01.19 ANALISIS DE AGUA Y AUDITORIA AMBIENTAL']","[61, 'Jose Erik Conde Gamboa']",2026-06-11,Conde Gamboa Jose Erik: [1 AMB] Ambiental TMM1,431034.48,0.0,431034.48,"[33, 'MXN']",{'5': 100.0},False
716,"[234, 'FACTU/2026/06/0002 ([1 AMB] Ambiental TMM1)']","[71, '119.01.01 IVA POR ACREDITAR']","[61, 'Jose Erik Conde Gamboa']",2026-06-11,16%,68965.52,0.0,68965.52,"[33, 'MXN']",False,False
717,"[234, 'FACTU/2026/06/0002 ([1 AMB] Ambiental TMM1)']","[80, '201.01.01 REFACCIONARIA INDUSTRIAL LAMUÑO HNOS. SA DE CV']","[61, 'Jose Erik Conde Gamboa']",2026-06-11,False,0.0,500000.0,-500000.0,"[33, 'MXN']",False,False
787,"[258, 'Borrador de asiento COSTO DE MEXICO (ACTIVIDADES DE INTEGRACION - COMIDA)']","[4229, '603.82.03 ACTIVIDADES DE INTEGRACION,CULTURALES Y DEPORTIVAS']",False,2026-06-11,False,3078.77,0.0,3078.77,"[33, 'MXN']",{'6': 100.0},False
788,"[258, 'Borrador de asiento COSTO DE MEXICO (ACTIVIDADES DE INTEGRACION - COMIDA)']","[67, '118.01.01 IVA ACREDITABLE NACIONAL']",False,2026-06-11,False,492.62,0.0,492.62,"[33, 'MXN']",False,False
789,"[258, 'Borrador de asiento COSTO DE MEXICO (ACTIVIDADES DE INTEGRACION - COMIDA)']","[135, '102.01.01 BBVA CTA.7934 MX']",False,2026-06-11,False,0.0,3571.39,-3571.39,"[33, 'MXN']",False,False
750,"[246, 'Borrador de factura (S00038)']","[9730, '4001.01.01 VENTAS NACIONAL']","[5741, 'Grupo Tenerife, S.A. de C.V.']",2026-06-10,Laminas VERACRUZ STD (Sin acabado) (CC),0.0,60000.0,-60000.0,"[33, 'MXN']",False,False
751,"[246, 'Borrador de factura (S00038)']",False,"[5741, 'Grupo Tenerife, S.A. de C.V.']",2026-06-10,Anticipos,0.0,0.0,0.0,"[33, 'MXN']",False,False
752,"[246, 'Borrador de factura (S00038)']","[9730, '4001.01.01 VENTAS NACIONAL']","[5741, 'Grupo Tenerife, S.A. de C.V.']",2026-06-10,Anticipo (ref: ANT/2026/00001 el 10/06/2026),10000.0,0.0,10000.0,"[33, 'MXN']",False,False
753,"[246, 'Borrador de factura (S00038)']","[89, '209.01.01 IVA POR COBRAR']","[5741, 'Grupo Tenerife, S.A. de C.V.']",2026-06-10,16%,0.0,8000.0,-8000.0,"[33, 'MXN']",False,False
754,"[246, 'Borrador de factura (S00038)']","[51, '105.01.01 XDIFICA, SA DE CV']","[5741, 'Grupo Tenerife, S.A. de C.V.']",2026-06-10,False,58000.0,0.0,58000.0,"[33, 'MXN']",False,False
755,"[247, 'PBNK1/2026/00026 (ANT/2026/00001)']","[135, '102.01.01 BBVA CTA.7934 MX']","[5741, 'Grupo Tenerife, S.A. de C.V.']",2026-06-10,Manual Payment: ANT/2026/00001,34800.0,0.0,34800.0,"[33, 'MXN']",False,False
756,"[247, 'PBNK1/2026/00026 (ANT/2026/00001)']","[52, '105.01.02 GRUPO TENERIFE, SA DE CV']","[5741, 'Grupo Tenerife, S.A. de C.V.']",2026-06-10,Manual Payment: ANT/2026/00001,0.0,34800.0,-34800.0,"[33, 'MXN']",False,True
738,"[242, 'PBNK1/2026/00025 (1 UNIFORMES)']","[135, '102.01.01 BBVA CTA.7934 MX']","[51, 'Luis Alberto Trujillo Velazquez']",2026-06-10,Manual Payment: 1 UNIFORMES,0.0,150000.0,-150000.0,"[33, 'MXN']",False,False
739,"[242, 'PBNK1/2026/00025 (1 UNIFORMES)']","[80, '201.01.01 REFACCIONARIA INDUSTRIAL LAMUÑO HNOS. SA DE CV']","[51, 'Luis Alberto Trujillo Velazquez']",2026-06-10,Manual Payment: 1 UNIFORMES,150000.0,0.0,150000.0,"[33, 'MXN']",False,True
736,"[241, 'Borrador de asiento PBNK1/2026/00024 (1 UNIFORMES)']","[135, '102.01.01 BBVA CTA.7934 MX']","[51, 'Luis Alberto Trujillo Velazquez']",2026-06-10,Manual Payment: 1 UNIFORMES,0.0,150000.0,-150000.0,"[33, 'MXN']",False,False
737,"[241, 'Borrador de asiento PBNK1/2026/00024 (1 UNIFORMES)']","[80, '201.01.01 REFACCIONARIA INDUSTRIAL LAMUÑO HNOS. SA DE CV']","[51, 'Luis Alberto Trujillo Velazquez']",2026-06-10,Manual Payment: 1 UNIFORMES,150000.0,0.0,150000.0,"[33, 'MXN']",False,False
722,"[237, 'FACTU/2026/06/0004 (1 UNIFORMES)']","[9805, '5001.54 INSUMOS']","[51, 'Luis Alberto Trujillo Velazquez']",2026-06-10,Trujillo Velazquez Luis Alberto: 1 UNIFORMES,127931.77,0.0,127931.77,"[33, 'MXN']",{'5': 100.0},False
723,"[237, 'FACTU/2026/06/0004 (1 UNIFORMES)']","[9805, '5001.54 INSUMOS']","[51, 'Luis Alberto Trujillo Velazquez']",2026-06-10,RESICO,1599.15,0.0,1599.15,"[33, 'MXN']",{'5': 100.0},False
724,"[237, 'FACTU/2026/06/0004 (1 UNIFORMES)']","[71, '119.01.01 IVA POR ACREDITAR']","[51, 'Luis Alberto Trujillo Velazquez']",2026-06-10,16%,20469.08,0.0,20469.08,"[33, 'MXN']",False,True
725,"[237, 'FACTU/2026/06/0004 (1 UNIFORMES)']","[80, '201.01.01 REFACCIONARIA INDUSTRIAL LAMUÑO HNOS. SA DE CV']","[51, 'Luis Alberto Trujillo Velazquez']",2026-06-10,False,0.0,150000.0,-150000.0,"[33, 'MXN']",False,True
718,"[235, 'FACTU/2026/06/0003 (Papeleria)']","[9805, '5001.54 INSUMOS']","[40, 'Tito Toledo Vazquez']",2026-06-10,Toledo Vazquez Tito: Papeleria,1952.19,0.0,1952.19,"[33, 'MXN']","{'6': 90.0, '97': 10.0}",False
719,"[235, 'FACTU/2026/06/0003 (Papeleria)']","[80, '201.01.01 REFACCIONARIA INDUSTRIAL LAMUÑO HNOS. SA DE CV']","[40, 'Tito Toledo Vazquez']",2026-06-10,False,0.0,1952.19,-1952.19,"[33, 'MXN']",False,True
757,"[248, 'CBMX/2026/06/0006 (ANT/2026/00001)']","[134, '899.01.99 Base Imponible de Impuestos en Base a Flujo de Efectivo']","[5741, 'Grupo Tenerife, S.A. de C.V.']",2026-06-10,ANT/2026/00001 - PBNK1/2026/00026,30000.0,0.0,30000.0,"[33, 'MXN']",False,False
758,"[248, 'CBMX/2026/06/0006 (ANT/2026/00001)']","[134, '899.01.99 Base Imponible de Impuestos en Base a Flujo de Efectivo']","[5741, 'Grupo Tenerife, S.A. de C.V.']",2026-06-10,ANT/2026/00001 - PBNK1/2026/00026,0.0,30000.0,-30000.0,"[33, 'MXN']",False,False
759,"[248, 'CBMX/2026/06/0006 (ANT/2026/00001)']","[89, '209.01.01 IVA POR COBRAR']","[5741, 'Grupo Tenerife, S.A. de C.V.']",2026-06-10,16%,4800.0,0.0,4800.0,"[33, 'MXN']",False,True
760,"[248, 'CBMX/2026/06/0006 (ANT/2026/00001)']","[87, '208.01.01 IVA COBRADO']","[5741, 'Grupo Tenerife, S.A. de C.V.']",2026-06-10,16%,0.0,4800.0,-4800.0,"[33, 'MXN']",False,False
740,"[243, 'CBMX/2026/06/0005 (FACTU/2026/06/0004)']","[134, '899.01.99 Base Imponible de Impuestos en Base a Flujo de Efectivo']","[51, 'Luis Alberto Trujillo Velazquez']",2026-06-10,FACTU/2026/06/0004 - PBNK1/2026/00025,0.0,127931.77,-127931.77,"[33, 'MXN']",{'5': 100.0},False
741,"[243, 'CBMX/2026/06/0005 (FACTU/2026/06/0004)']","[134, '899.01.99 Base Imponible de Impuestos en Base a Flujo de Efectivo']","[51, 'Luis Alberto Trujillo Velazquez']",2026-06-10,FACTU/2026/06/0004 - PBNK1/2026/00025,127931.77,0.0,127931.77,"[33, 'MXN']",{'5': 100.0},False
742,"[243, 'CBMX/2026/06/0005 (FACTU/2026/06/0004)']","[71, '119.01.01 IVA POR ACREDITAR']","[51, 'Luis Alberto Trujillo Velazquez']",2026-06-10,16%,0.0,20469.08,-20469.08,"[33, 'MXN']",False,True
743,"[243, 'CBMX/2026/06/0005 (FACTU/2026/06/0004)']","[67, '118.01.01 IVA ACREDITABLE NACIONAL']","[51, 'Luis Alberto Trujillo Velazquez']",2026-06-10,16%,20469.08,0.0,20469.08,"[33, 'MXN']",False,False
732,"[240, 'CBMX/2026/06/0004 (Reversión de: CBMX/2026/06/0003)']","[134, '899.01.99 Base Imponible de Impuestos en Base a Flujo de Efectivo']","[51, 'Luis Alberto Trujillo Velazquez']",2026-06-10,FACTU/2026/06/0004 - PBNK1/2026/00024,42643.92,0.0,42643.92,"[33, 'MXN']",{'5': 100.0},False
733,"[240, 'CBMX/2026/06/0004 (Reversión de: CBMX/2026/06/0003)']","[134, '899.01.99 Base Imponible de Impuestos en Base a Flujo de Efectivo']","[51, 'Luis Alberto Trujillo Velazquez']",2026-06-10,FACTU/2026/06/0004 - PBNK1/2026/00024,0.0,42643.92,-42643.92,"[33, 'MXN']",{'5': 100.0},False
734,"[240, 'CBMX/2026/06/0004 (Reversión de: CBMX/2026/06/0003)']","[71, '119.01.01 IVA POR ACREDITAR']","[51, 'Luis Alberto Trujillo Velazquez']",2026-06-10,16%,6823.03,0.0,6823.03,"[33, 'MXN']",False,True
735,"[240, 'CBMX/2026/06/0004 (Reversión de: CBMX/2026/06/0003)']","[67, '118.01.01 IVA ACREDITABLE NACIONAL']","[51, 'Luis Alberto Trujillo Velazquez']",2026-06-10,16%,0.0,6823.03,-6823.03,"[33, 'MXN']",False,False
728,"[239, 'CBMX/2026/06/0003 (FACTU/2026/06/0004)']","[134, '899.01.99 Base Imponible de Impuestos en Base a Flujo de Efectivo']","[51, 'Luis Alberto Trujillo Velazquez']",2026-06-10,FACTU/2026/06/0004 - PBNK1/2026/00024,0.0,42643.92,-42643.92,"[33, 'MXN']",{'5': 100.0},False
729,"[239, 'CBMX/2026/06/0003 (FACTU/2026/06/0004)']","[134, '899.01.99 Base Imponible de Impuestos en Base a Flujo de Efectivo']","[51, 'Luis Alberto Trujillo Velazquez']",2026-06-10,FACTU/2026/06/0004 - PBNK1/2026/00024,42643.92,0.0,42643.92,"[33, 'MXN']",{'5': 100.0},False
730,"[239, 'CBMX/2026/06/0003 (FACTU/2026/06/0004)']","[71, '119.01.01 IVA POR ACREDITAR']","[51, 'Luis Alberto Trujillo Velazquez']",2026-06-10,16%,0.0,6823.03,-6823.03,"[33, 'MXN']",False,True
731,"[239, 'CBMX/2026/06/0003 (FACTU/2026/06/0004)']","[67, '118.01.01 IVA ACREDITABLE NACIONAL']","[51, 'Luis Alberto Trujillo Velazquez']",2026-06-10,16%,6823.03,0.0,6823.03,"[33, 'MXN']",False,False
747,"[245, 'ANT/2026/00001 (S00038)']","[9730, '4001.01.01 VENTAS NACIONAL']","[5741, 'Grupo Tenerife, S.A. de C.V.']",2026-06-10,Anticipo de 50.00%,0.0,30000.0,-30000.0,"[33, 'MXN']",False,False
748,"[245, 'ANT/2026/00001 (S00038)']","[89, '209.01.01 IVA POR COBRAR']","[5741, 'Grupo Tenerife, S.A. de C.V.']",2026-06-10,16%,0.0,4800.0,-4800.0,"[33, 'MXN']",False,True
749,"[245, 'ANT/2026/00001 (S00038)']","[52, '105.01.02 GRUPO TENERIFE, SA DE CV']","[5741, 'Grupo Tenerife, S.A. de C.V.']",2026-06-10,S00038 - ANT/2026/00001,34800.0,0.0,34800.0,"[33, 'MXN']",False,True
720,"[236, 'PBNK1/2026/00023 (Papeleria)']","[135, '102.01.01 BBVA CTA.7934 MX']","[40, 'Tito Toledo Vazquez']",2026-06-09,Manual Payment: Papeleria,0.0,1952.19,-1952.19,"[33, 'MXN']",False,False
721,"[236, 'PBNK1/2026/00023 (Papeleria)']","[80, '201.01.01 REFACCIONARIA INDUSTRIAL LAMUÑO HNOS. SA DE CV']","[40, 'Tito Toledo Vazquez']",2026-06-09,Manual Payment: Papeleria,1952.19,0.0,1952.19,"[33, 'MXN']",False,True
713,"[233, 'PBNK1/2026/00022 (Gasto Linea transportista MULTILOG)']","[135, '102.01.01 BBVA CTA.7934 MX']","[45, 'Juan Manuel Morales Torres']",2026-06-05,Manual Payment: Gasto Linea transportista MULTILOG,0.0,47500.0,-47500.0,"[33, 'MXN']",False,False
714,"[233, 'PBNK1/2026/00022 (Gasto Linea transportista MULTILOG)']","[80, '201.01.01 REFACCIONARIA INDUSTRIAL LAMUÑO HNOS. SA DE CV']","[45, 'Juan Manuel Morales Torres']",2026-06-05,Manual Payment: Gasto Linea transportista MULTILOG,47500.0,0.0,47500.0,"[33, 'MXN']",False,True
711,"[232, 'FACTU/2026/06/0001 (Gasto Linea transportista MULTILOG)']","[9834, '6001.19 GASTOS DE EXPORTACION']","[45, 'Juan Manuel Morales Torres']",2026-06-05,Morales Torres Juan Manuel: Gasto Linea transportista MULTILOG,47500.0,0.0,47500.0,"[33, 'MXN']",False,False
712,"[232, 'FACTU/2026/06/0001 (Gasto Linea transportista MULTILOG)']","[80, '201.01.01 REFACCIONARIA INDUSTRIAL LAMUÑO HNOS. SA DE CV']","[45, 'Juan Manuel Morales Torres']",2026-06-05,False,0.0,47500.0,-47500.0,"[33, 'MXN']",False,True
708,"[231, 'PBNK1/2026/00021 (Gasto sin título 05/06/2026)']","[130, '601.84.01 Otros gastos generales']",False,2026-06-04,Carrasco  Morales Jesus Enrique: Gasto sin título 05/06/2026,10172.41,0.0,10172.41,"[33, 'MXN']",False,False
709,"[231, 'PBNK1/2026/00021 (Gasto sin título 05/06/2026)']","[67, '118.01.01 IVA ACREDITABLE NACIONAL']",False,2026-06-04,16%,1627.59,0.0,1627.59,"[33, 'MXN']",False,False
710,"[231, 'PBNK1/2026/00021 (Gasto sin título 05/06/2026)']","[135, '102.01.01 BBVA CTA.7934 MX']",False,2026-06-04,Carrasco  Morales Jesus Enrique: Gasto sin título 05/06/2026,0.0,11800.0,-11800.0,"[33, 'MXN']",False,False
695,"[228, 'Borrador de factura (S00035)']","[112, '401.01.01 VENTAS TRANSFORMACION']","[1099, 'MARMOLES PUENTE S DE RL DE CV']",2026-06-02,Block Caramel (LAMINA) CFDI por remanente de un anticipo,0.0,100000.0,-100000.0,"[33, 'MXN']",False,False
696,"[228, 'Borrador de factura (S00035)']",False,"[1099, 'MARMOLES PUENTE S DE RL DE CV']",2026-06-02,Anticipos,0.0,0.0,0.0,"[33, 'MXN']",False,False
697,"[228, 'Borrador de factura (S00035)']","[112, '401.01.01 VENTAS TRANSFORMACION']","[1099, 'MARMOLES PUENTE S DE RL DE CV']",2026-06-02,Anticipo (ref: INV/2026/00030 el 02/06/2026),40000.0,0.0,40000.0,"[33, 'MXN']",False,False
698,"[228, 'Borrador de factura (S00035)']","[89, '209.01.01 IVA POR COBRAR']","[1099, 'MARMOLES PUENTE S DE RL DE CV']",2026-06-02,16%,0.0,9600.0,-9600.0,"[33, 'MXN']",False,False
699,"[228, 'Borrador de factura (S00035)']","[51, '105.01.01 XDIFICA, SA DE CV']","[1099, 'MARMOLES PUENTE S DE RL DE CV']",2026-06-02,False,69600.0,0.0,69600.0,"[33, 'MXN']",False,False
686,"[225, 'PBNK1/2026/00020 (INV/2026/00029)']","[135, '102.01.01 BBVA CTA.7934 MX']","[1099, 'MARMOLES PUENTE S DE RL DE CV']",2026-06-02,Manual Payment: INV/2026/00029,8120.0,0.0,8120.0,"[33, 'MXN']",False,False
687,"[225, 'PBNK1/2026/00020 (INV/2026/00029)']","[51, '105.01.01 XDIFICA, SA DE CV']","[1099, 'MARMOLES PUENTE S DE RL DE CV']",2026-06-02,Manual Payment: INV/2026/00029,0.0,8120.0,-8120.0,"[33, 'MXN']",False,True
675,"[222, 'PBNK1/2026/00019 (INV/2026/00028)']","[135, '102.01.01 BBVA CTA.7934 MX']","[1099, 'MARMOLES PUENTE S DE RL DE CV']",2026-06-02,Manual Payment: INV/2026/00028,3480.0,0.0,3480.0,"[33, 'MXN']",False,False
676,"[222, 'PBNK1/2026/00019 (INV/2026/00028)']","[51, '105.01.01 XDIFICA, SA DE CV']","[1099, 'MARMOLES PUENTE S DE RL DE CV']",2026-06-02,Manual Payment: INV/2026/00028,0.0,3480.0,-3480.0,"[33, 'MXN']",False,True
669,"[97, 'INV/2026/00058']","[4326, 'Sales and/or services taxed at the general rate']","[46, 'Carlos Solana']",2026-06-02,Block Caramel (LAMINA),0.0,0.76,-0.76,"[1, 'USD']",False,False
670,"[97, 'INV/2026/00058']","[4303, 'VAT carried forward not collected']","[46, 'Carlos Solana']",2026-06-02,16%,0.0,0.12,-0.12,"[1, 'USD']",False,False
671,"[97, 'INV/2026/00058']","[4265, 'Domestic customers']","[46, 'Carlos Solana']",2026-06-02,INV/2026/00058,0.88,0.0,0.88,"[1, 'USD']",False,False
666,"[220, 'INV/2026/00057']","[4326, 'Sales and/or services taxed at the general rate']","[46, 'Carlos Solana']",2026-06-02,"BLOCK CARAMEL (LAMINA, RIEGOS)",0.0,1.0,-1.0,"[33, 'MXN']",False,False
667,"[220, 'INV/2026/00057']","[4303, 'VAT carried forward not collected']","[46, 'Carlos Solana']",2026-06-02,16%,0.0,0.16,-0.16,"[33, 'MXN']",False,False
668,"[220, 'INV/2026/00057']","[4265, 'Domestic customers']","[46, 'Carlos Solana']",2026-06-02,INV/2026/00057,1.16,0.0,1.16,"[33, 'MXN']",False,False
663,"[119, 'INV/2026/00056']","[4326, 'Sales and/or services taxed at the general rate']","[46, 'Carlos Solana']",2026-06-02,Block Caramel (LAMINA),0.0,1.03,-1.03,"[1, 'USD']",False,False
664,"[119, 'INV/2026/00056']","[4303, 'VAT carried forward not collected']","[46, 'Carlos Solana']",2026-06-02,16%,0.0,0.18,-0.18,"[1, 'USD']",False,False
665,"[119, 'INV/2026/00056']","[4265, 'Domestic customers']","[46, 'Carlos Solana']",2026-06-02,INV/2026/00056,1.21,0.0,1.21,"[1, 'USD']",False,False
703,"[230, 'INV/2026/00032 (S00036)']","[112, '401.01.01 VENTAS TRANSFORMACION']","[1099, 'MARMOLES PUENTE S DE RL DE CV']",2026-06-02,Block Caramel (LAMINA) CFDI por remanente de un anticipo,0.0,100000.0,-100000.0,"[33, 'MXN']",False,False
704,"[230, 'INV/2026/00032 (S00036)']",False,"[1099, 'MARMOLES PUENTE S DE RL DE CV']",2026-06-02,Anticipos,0.0,0.0,0.0,"[33, 'MXN']",False,False
705,"[230, 'INV/2026/00032 (S00036)']","[112, '401.01.01 VENTAS TRANSFORMACION']","[1099, 'MARMOLES PUENTE S DE RL DE CV']",2026-06-02,Anticipo (ref: INV/2026/00031 el 02/06/2026),50000.0,0.0,50000.0,"[33, 'MXN']",False,False
706,"[230, 'INV/2026/00032 (S00036)']","[89, '209.01.01 IVA POR COBRAR']","[1099, 'MARMOLES PUENTE S DE RL DE CV']",2026-06-02,16%,0.0,8000.0,-8000.0,"[33, 'MXN']",False,False
707,"[230, 'INV/2026/00032 (S00036)']","[51, '105.01.01 XDIFICA, SA DE CV']","[1099, 'MARMOLES PUENTE S DE RL DE CV']",2026-06-02,S00036 - INV/2026/00032,58000.0,0.0,58000.0,"[33, 'MXN']",False,False
700,"[229, 'INV/2026/00031 (S00036)']","[112, '401.01.01 VENTAS TRANSFORMACION']","[1099, 'MARMOLES PUENTE S DE RL DE CV']",2026-06-02,Anticipo de 50.00%,0.0,50000.0,-50000.0,"[33, 'MXN']",False,False
701,"[229, 'INV/2026/00031 (S00036)']","[89, '209.01.01 IVA POR COBRAR']","[1099, 'MARMOLES PUENTE S DE RL DE CV']",2026-06-02,16%,0.0,8000.0,-8000.0,"[33, 'MXN']",False,False
702,"[229, 'INV/2026/00031 (S00036)']","[51, '105.01.01 XDIFICA, SA DE CV']","[1099, 'MARMOLES PUENTE S DE RL DE CV']",2026-06-02,S00036 - INV/2026/00031,58000.0,0.0,58000.0,"[33, 'MXN']",False,False
692,"[227, 'INV/2026/00030 (S00035)']","[112, '401.01.01 VENTAS TRANSFORMACION']","[1099, 'MARMOLES PUENTE S DE RL DE CV']",2026-06-02,Anticipo de 40.00%,0.0,40000.0,-40000.0,"[33, 'MXN']",False,False
693,"[227, 'INV/2026/00030 (S00035)']","[89, '209.01.01 IVA POR COBRAR']","[1099, 'MARMOLES PUENTE S DE RL DE CV']",2026-06-02,16%,0.0,6400.0,-6400.0,"[33, 'MXN']",False,False
